item_id	bucket	item_kind	command	option	value	combination	repo_state	transport	platform	implementation_source	evidence_source	evidence_kind	source_detail	next_action	notes
matrix:ce12b6bcb5e607fc	verified	exact_behavior_variant	add	-u	a*.txt	default glob pathspec	dirty tracked files	local	all	behavior matrix	git_global_cli_compat::global_pathspec_options_match_stock_git_for_mutating_commands	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:82	safe to skip unless code or evidence changes	update matching tracked paths using stock default pathspec globbing
matrix:dda971a524d3a3a3	verified	exact_behavior_variant	add	--literal-pathspecs	a*b.txt	-u	dirty tracked literal metachar path	local	all	behavior matrix	git_global_cli_compat::global_pathspec_options_match_stock_git_for_mutating_commands	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:83	safe to skip unless code or evidence changes	global literal pathspec mode updates the literal metachar path like stock Git
matrix:4344c27743bea639	verified	exact_behavior_variant	add	-u	:(glob)a*b.txt	explicit glob magic	dirty tracked files	local	all	behavior matrix	git_global_cli_compat::global_pathspec_options_match_stock_git_for_mutating_commands	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:84	safe to skip unless code or evidence changes	explicit glob pathspec magic updates matching tracked paths like stock Git
matrix:a93f00e30519feed	verified	exact_behavior_variant	add	-A	dir	pathspec-limited all update	tracked delete inside and outside selected directory	local	all	behavior matrix	git_index_mutation_compat::add_all_pathspec_limits_tracked_deletes_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:85	safe to skip unless code or evidence changes	stages the tracked delete under the selected directory while leaving the outside delete unstaged like stock Git
matrix:190b3015ab7e6a0b	verified	exact_behavior_variant	add	-f	ignored.txt	explicit ignored path	clean repository with ignore rule	local	all	behavior matrix	git_index_mutation_compat::add_force_stages_explicit_ignored_paths_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:86	safe to skip unless code or evidence changes	forced add stages an explicitly ignored path with stock index entry shape
matrix:b7a38d67a59db32d	verified	exact_behavior_variant	add	-f	force.ignored	repeated force explicit ignored path	clean repository with ignore rule	local	all	behavior matrix	tools/git-stage-schema-oracle-smoke.sh::stage_force_repeated	real_tool_trace	docs/cli/matrices/add_v2_47.tsv:87	safe to skip unless code or evidence changes	repeated force short form stages an explicitly ignored path with stock-compatible stdout/stderr, status and index shape
matrix:270ee2d773fd081c	verified	exact_behavior_variant	add	--force	force.ignored	--dry-run explicit ignored path	clean repository with ignore rule	local	all	behavior matrix	tools/git-stage-schema-oracle-smoke.sh::stage_force_dry_run	real_tool_trace	docs/cli/matrices/add_v2_47.tsv:88	safe to skip unless code or evidence changes	force plus dry-run reports the ignored path add and leaves status and index unchanged like stock Git
matrix:399c8ad09ae8c166	verified	exact_behavior_variant	add	<none>	explicit ignored path mixed with normal path	default add	clean repository with ignore rule	local	all	behavior matrix	git_index_mutation_compat::add_rejects_explicit_ignored_paths_without_force_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:89	safe to skip unless code or evidence changes	rejects the ignored path and leaves the index matching stock Git
matrix:a4612359d9657bb0	verified	exact_behavior_variant	add	<none>	nested directory pathspec	nested gitignore negation	clean repository with nested ignore rules	local	all	behavior matrix	git_index_mutation_compat::add_honors_nested_gitignore_negation_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:90	safe to skip unless code or evidence changes	honors nested negation rules and stages the same index entries as stock Git
matrix:cecf16f510e26138	verified	exact_behavior_variant	add	<none>	script.sh	core.filemode=false executable worktree file	clean repository with core.filemode disabled	local	unix	behavior matrix	git_index_mutation_compat::add_respects_core_filemode_false_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:91	safe to skip unless code or evidence changes	stages the file with the same index mode as stock Git when filemode detection is disabled
matrix:9f3ab93fd3f83abf	verified	exact_behavior_variant	add	-A	<none>	mode-only update	tracked executable bit change after commit	local	unix	behavior matrix	git_index_mutation_compat::add_all_stages_mode_change_with_unchanged_content_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:92	safe to skip unless code or evidence changes	stages an executable-bit-only change and matches stock cached diff summary and index mode
matrix:66cd1938dd0f708a	verified	exact_behavior_variant	add	<none>	xfoo1	core.symlinks=false with existing index symlink	working tree file at symlink path	local	all	behavior matrix	git_index_mutation_compat::add_preserves_index_symlink_mode_when_core_symlinks_false_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:93	safe to skip unless code or evidence changes	preserves the index symlink mode when core.symlinks is disabled like stock Git
matrix:1f8f75faf28cf901	verified	exact_behavior_variant	add	<none>	a/hooks/post-checkout	replace tracked symlink parent with nested path	committed repository where tracked path `a` was a symlink and worktree now contains `a/hooks/post-checkout`	local	unix	behavior matrix	git_index_mutation_compat::add_nested_path_replaces_index_symlink_parent_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:94	safe to skip unless code or evidence changes	replaces the tracked symlink parent entry with nested path entries and matches stock stage output
matrix:5dedeea35cfa8142	verified	exact_behavior_variant	add	<none>	id.i	ident attribute clean-to-index	working tree file with .gitattributes '*.i ident'	local	all	behavior matrix	git_object_plumbing_compat::ident_attribute_add_and_checkout_match_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:95	safe to skip unless code or evidence changes	ident attribute staging writes the same index blob contents as stock Git
matrix:18fc31536378ac23	verified	exact_behavior_variant	add	<none>	message.t	filter=rot13 clean filter	working tree file with configured clean and smudge filter	local	all	behavior matrix	git_object_plumbing_compat::filter_attribute_add_and_checkout_match_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:96	safe to skip unless code or evidence changes	filter attribute staging writes the same cleaned index blob contents as stock Git
matrix:764e5553db6072b4	verified	exact_behavior_variant	add	--refresh	foo	after read-tree HEAD	tracked path with stale stat info	local	all	behavior matrix	git_index_mutation_compat::add_refresh_updates_stat_after_read_tree_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:97	safe to skip unless code or evidence changes	refreshes stat information so diff-index output matches stock Git
matrix:ca9b6321203ec802	verified	exact_behavior_variant	add	--refresh	bar	pathspec-limited refresh	two tracked paths with stale stat info	local	all	behavior matrix	git_index_mutation_compat::add_refresh_pathspec_leaves_other_stat_dirty_paths_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:98	safe to skip unless code or evidence changes	refreshes only the selected path and leaves other stat-dirty paths matching stock Git
matrix:5c2bf8668995e4a3	verified	exact_behavior_variant	add	-A	<none>	same-size tracked rewrite after reset	dirty tracked file	local	all	behavior matrix	git_index_mutation_compat::add_all_stages_same_size_rewrite_after_reset_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:99	safe to skip unless code or evidence changes	stages the same-size content rewrite and matches stock cached diff and index object id
matrix:42d5e695fbb8968e	verified	exact_behavior_variant	add	--dry-run	track-this	new file	clean repository	local	all	behavior matrix	git_index_mutation_compat::add_dry_run_reports_without_mutating_index_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:101	safe to skip unless code or evidence changes	reports the add like stock Git and leaves the index unchanged
matrix:84b10d6e3d88773b	verified	exact_behavior_variant	add	--dry-run	track-this	tracked path ignored by .gitignore	dirty tracked file	local	all	behavior matrix	git_index_mutation_compat::add_dry_run_allows_tracked_ignored_path_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:102	safe to skip unless code or evidence changes	allows a tracked ignored path in dry-run mode with stock output
matrix:d6b62a3e03d14fb0	verified	exact_behavior_variant	add	--dry-run	track-this ignored-file	--ignore-missing with tracked and ignored paths	dirty tracked file and ignored missing path	local	all	behavior matrix	git_index_mutation_compat::add_dry_run_ignore_missing_reports_tracked_and_ignored_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:103	safe to skip unless code or evidence changes	reports tracked and ignored paths with stock dry-run ignore-missing output and exit status
matrix:78fbfffdefb3ea6b	verified	exact_behavior_variant	add	--chmod	+x	stage executable bit	clean regular file	local	all	behavior matrix	git_index_mutation_compat::add_chmod_stages_mode_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:104	safe to skip unless code or evidence changes	stages the executable bit and matches stock index mode
matrix:ac3331b6f5243b16	verified	exact_behavior_variant	add	--chmod	-x	clear executable bit	staged executable regular file	local	all	behavior matrix	git_index_mutation_compat::add_chmod_stages_mode_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:105	safe to skip unless code or evidence changes	clears the executable bit and matches stock index mode
matrix:eb125194eea0bed6	verified	exact_behavior_variant	add	--chmod	+x	--dry-run regular file	staged regular file	local	all	behavior matrix	git_index_mutation_compat::add_chmod_dry_run_and_symlink_errors_match_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:106	safe to skip unless code or evidence changes	reports dry-run chmod output like stock Git and leaves the index unchanged
matrix:146a07df39f9d7aa	verified	exact_behavior_variant	add	<none>	fo\\[ou\\]bar	escaped bracket pathspec	clean repository with literal bracket path	local	all	behavior matrix	git_index_mutation_compat::add_escaped_bracket_pathspec_matches_literal_path_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:110	safe to skip unless code or evidence changes	treats the escaped bracket pathspec as a literal path and stages the same path as stock Git
matrix:8ef868af381e0378	verified	exact_behavior_variant	add	<none>	track-this	unmerged ignored path	unmerged index stages plus ignored worktree resolution	local	all	behavior matrix	git_index_mutation_compat::add_resolves_conflict_on_ignored_path_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:111	safe to skip unless code or evidence changes	resolves the unmerged ignored path and matches stock index stages
matrix:3f992bae61574746	verified	exact_behavior_variant	add	<none>	.	embedded repositories with commits	clean repository with nested git repositories	local	all	behavior matrix	git_index_mutation_compat::add_embedded_repository_warning_matches_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:112	safe to skip unless code or evidence changes	emits stock embedded-repository warning output and stages matching gitlink entries
matrix:2a03272f587e89da	verified	exact_behavior_variant	add	<none>	LF	core.autocrlf=true	add LF-only file	local	all	behavior matrix	git_index_mutation_compat::add_autocrlf_warning_and_blob_normalization_match_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:114	safe to skip unless code or evidence changes	matches stock autocrlf output when adding an LF-only file
matrix:09c69db9771bcc43	verified	exact_behavior_variant	add	<none>	CRLF	core.autocrlf=input	add CRLF file	local	all	behavior matrix	git_index_mutation_compat::add_autocrlf_warning_and_blob_normalization_match_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:115	safe to skip unless code or evidence changes	matches stock autocrlf output and staged blob normalization for a CRLF file
matrix:81d986e814793162	verified	exact_behavior_variant	add	<none>	file.txt	core.autocrlf=true over binary index entry	tracked binary file rewritten with mixed line endings	local	all	behavior matrix	git_index_mutation_compat::add_autocrlf_mixed_eol_over_binary_index_matches_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:116	safe to skip unless code or evidence changes	matches stock output and staged blob when a binary-index path is rewritten with mixed line endings
matrix:0bc56895a2aed4bf	verified	exact_behavior_variant	add	--ignore-errors	.	unreadable sibling	clean repository with readable and unreadable files	local	unix	behavior matrix	git_index_mutation_compat::add_ignore_errors_stages_readable_siblings_like_stock_git	stock_git_oracle_test	docs/cli/matrices/add_v2_47.tsv:117	safe to skip unless code or evidence changes	stages readable siblings and matches stock status when another path is unreadable
